Address,Parcel ID,Contractor Name,Price,Primary Funding Source,Demolition Date,Commercial Building,Council_District,Neighborhood,Latitude,Longitude,Location
14192 Fordham,21019798.,Rickman Enterprise Group,18960.00,HHF,09/28/2015,No,4,Mapleridge,42.434117,-82.977318,"location
(42.434117, -82.977318)"
14209 Fordham,21019851.,Rickman Enterprise Group,19630.00,HHF,08/02/2015,No,4,Mapleridge,42.434534,-82.977037,"location
(42.434534, -82.977037)"
14283 Fordham,21019861.,Farrow Group,13057.50,HHF,12/09/2015,No,4,Mapleridge,42.43452,-82.975704,"location
(42.43452, -82.975704)"
20006 Carrie,15008325.,Homrich,14248.86,HHF,10/22/2018,No,3,Sherwood,42.442774,-83.030337,"location
(42.442774, -83.030337)"
20137 Concord,15011308.,Blue Star,13200.00,HHF,06/21/2016,No,3,Sherwood,42.444051,-83.03351,"location
(42.444051, -83.03351)"
20467 Concord,15011280.,DMC Consultants,10038.00,HHF,05/21/2016,No,3,Sherwood,42.446889,-83.033598,"location
(42.446889, -83.033598)"
19150 Cliff,15006385.,DMC Consultants,21800.00,HHF,09/16/2015,No,3,Nortown,42.43468,-83.028206,"location
(42.43468, -83.028206)"
1144 Glynn Ct,06002709.,DMC Consultants,23520.00,HHF,11/17/2015,No,5,Gateway Community,42.385178,-83.095727,"location
(42.385178, -83.095727)"
5409 Casper,20006938.,Blue Star,9900.00,Non-HHF,10/30/2014,No,6,Claytown,42.333714,-83.140881,"location
(42.333714, -83.140881)"
8839 Dennison,20009470.,Futurenet Group,9318.00,Non-HHF,06/13/2014,No,6,Claytown,42.334048,-83.153636,"location
(42.334048, -83.153636)"
5666 Cabot,20007865.,Brown Environmental Construction,9184.00,Non-HHF,06/03/2014,No,6,Claytown,42.332431,-83.151258,"location
(42.332431, -83.151258)"
5881 Renville,20010078.,ABC Demolition,16450.00,HHF,05/26/2016,No,6,Claytown,42.335816,-83.149782,"location
(42.335816, -83.149782)"
5882 Renville,20010060-1,ABC Demolition,6900.00,HHF,05/26/2016,No,6,Claytown,42.336105,-83.149366,"location
(42.336105, -83.149366)"
5825 Renville,20010087.,ABC Demolition,8500.00,HHF,05/18/2016,No,6,Claytown,42.335163,-83.14931,"location
(42.335163, -83.14931)"
5872 Renville,20010058.,ABC Demolition,15500.00,HHF,04/29/2016,No,6,Claytown,42.335924,-83.149234,"location
(42.335924, -83.149234)"
5622 Trenton,20010442.,Brown Environmental Construction,13000.00,Non-HHF,04/23/2014,No,6,Claytown,42.33262,-83.149086,"location
(42.33262, -83.149086)"
5799 Renville,20010091.,Able Demolition,5959.00,Non-HHF,06/09/2014,No,6,Claytown,42.334873,-83.149101,"location
(42.334873, -83.149101)"
5737 Renville,20010102.,Able Demolition,11789.73,Non-HHF,01/16/2017,No,6,Claytown,42.334075,-83.148525,"location
(42.334075, -83.148525)"
16207 Ardmore,22035162.,Homrich,14800.00,HHF,06/09/2015,No,1,Hubbell-Puritan,42.410739,-83.185192,"location
(42.410739, -83.185192)"
16125 Cruse,22034323.,Homrich,12400.00,HHF,06/08/2015,No,2,Harmony Village,42.40969,-83.184115,"location
(42.40969, -83.184115)"
16818 Cruse,22034251.,Homrich,12800.00,HHF,06/09/2015,No,2,Harmony Village,42.414742,-83.183683,"location
(42.414742, -83.183683)"
19129 Sussex,22046569.,Homrich,13400.00,HHF,06/08/2015,No,2,San Bernardo,42.431008,-83.196478,"location
(42.431008, -83.196478)"
8950 Lauder,22041667.,"Adamo Group, Inc.",13104.00,HHF,08/10/2015,No,7,We Care Community,42.360465,-83.189184,"location
(42.360465, -83.189184)"
8910 Lauder,22041662.,"Adamo Group, Inc.",17264.00,HHF,08/10/2015,No,7,We Care Community,42.359964,-83.189162,"location
(42.359964, -83.189162)"
16340 Tireman,22001790-1,"Adamo Group, Inc.",15999.00,HHF,08/18/2015,No,7,Warren Ave Community,42.350974,-83.206023,"location
(42.350974, -83.206023)"
16300 Tireman,22001800.,"Adamo Group, Inc.",13104.00,HHF,08/18/2015,No,7,Warren Ave Community,42.350983,-83.205344,"location
(42.350983, -83.205344)"
15633 Chicago,22003677-8,"Adamo Group, Inc.",16074.00,HHF,08/03/2015,No,7,Joy Community,42.365108,-83.198997,"location
(42.365108, -83.198997)"
16124 Chicago,22004444-5,"Adamo Group, Inc.",10484.00,HHF,08/03/2015,No,7,Joy Community,42.365507,-83.203854,"location
(42.365507, -83.203854)"
13590 Artesian,22084551.,Homrich,16500.00,HHF,06/11/2015,No,1,Schoolcraft Southfield,42.385465,-83.226754,"location
(42.385465, -83.226754)"
20534 Bloom,13015329.,DMC Consultants,18903.00,HHF,08/14/2015,No,3,Farwell,42.446685,-83.04941,"location
(42.446685, -83.04941)"
18481 Dean,13020329.,DMC Consultants,11708.00,HHF,08/19/2015,No,3,Krainz Woods,42.428904,-83.06211,"location
(42.428904, -83.06211)"
18455 Dean,13020333.,Direct Construction Services,6633.32,HHF,04/28/2016,No,3,Krainz Woods,42.428575,-83.062091,"location
(42.428575, -83.062091)"
18454 Dean,13019998.,DMC Consultants,9313.75,HHF,08/19/2015,No,3,Krainz Woods,42.428588,-83.061472,"location
(42.428588, -83.061472)"
18490 Justine,13018756.,DMC Consultants,9870.00,HHF,08/20/2015,No,3,Krainz Woods,42.429113,-83.058245,"location
(42.429113, -83.058245)"
18474 Justine,13018753.,Able Demolition,11183.23,HHF,05/22/2017,No,3,Krainz Woods,42.428878,-83.058233,"location
(42.428878, -83.058233)"
19270 Dean,13020063.,Direct Construction Services,10068.23,HHF,04/28/2016,No,3,Farwell,42.435599,-83.061915,"location
(42.435599, -83.061915)"
19373 Shields,13019300.,DMC Consultants,12015.25,HHF,08/28/2015,No,3,Farwell,42.436833,-83.060297,"location
(42.436833, -83.060297)"
19231 Shields,13019319.,DMC Consultants,9679.51,HHF,08/28/2015,No,3,Farwell,42.435094,-83.060192,"location
(42.435094, -83.060192)"
19145 Shields,13019333.,DMC Consultants,12352.51,HHF,08/28/2015,No,3,Farwell,42.433888,-83.060117,"location
(42.433888, -83.060117)"
19356 Shields,13019224.,DMC Consultants,15040.25,HHF,08/28/2015,No,3,Farwell,42.436582,-83.059693,"location
(42.436582, -83.059693)"
19267 Justine,13018915-6,DMC Consultants,8261.00,HHF,03/29/2016,No,3,Farwell,42.435622,-83.059194,"location
(42.435622, -83.059194)"
19141 Justine,13018935-6,DMC Consultants,9627.50,HHF,03/29/2016,No,3,Farwell,42.433853,-83.05909,"location
(42.433853, -83.05909)"
19620 Justine,13018843.,DMC Consultants,7991.00,HHF,03/29/2016,No,3,Farwell,42.438509,-83.058766,"location
(42.438509, -83.058766)"
19460 Justine,13018840.,DMC Consultants,12847.00,HHF,08/20/2015,No,3,Farwell,42.438002,-83.058739,"location
(42.438002, -83.058739)"
19224 Justine,13018809.,Salenbien Trucking & Excavating Inc.,18725.00,HHF,05/16/2017,No,3,Farwell,42.435066,-83.058572,"location
(42.435066, -83.058572)"
19212 Justine,13018807.,DMC Consultants,8989.00,HHF,03/29/2016,No,3,Farwell,42.434902,-83.058562,"location
(42.434902, -83.058562)"
14281 Saratoga,21019177.,Farrow Group,13085.00,HHF,12/08/2015,No,4,Mapleridge,42.433013,-82.975668,"location
(42.433013, -82.975668)"
13611 Tacoma,21023747.,Blue Star,15500.00,HHF,09/14/2015,No,3,Franklin,42.441611,-82.985057,"location
(42.441611, -82.985057)"
19230 Schoenherr,21029501-2,"Adamo Group, Inc.",9576.00,HHF,05/01/2017,No,3,Franklin,42.436841,-82.984848,"location
(42.436841, -82.984848)"
19200 Schoenherr,21029494-5,"313 Construction, LLC",12696.36,HHF,09/29/2015,No,3,Franklin,42.436457,-82.984833,"location
(42.436457, -82.984833)"
14170 Pinewood,21022215.,Farrow Group,13332.50,HHF,10/21/2015,No,3,Franklin,42.438544,-82.976533,"location
(42.438544, -82.976533)"
14199 Pinewood,21022319.,Gayanga Co,12061.02,HHF,10/03/2017,No,3,Franklin,42.439068,-82.975999,"location
(42.439068, -82.975999)"
14487 Novara,21022472.,Rickman Enterprise Group,14900.00,HHF,07/03/2015,No,3,Regent Park,42.439449,-82.97359,"location
(42.439449, -82.97359)"
14500 Liberal,21022764.,Rickman Enterprise Group,9030.00,HHF,09/28/2015,No,3,Regent Park,42.439786,-82.973374,"location
(42.439786, -82.973374)"
14519 Liberal,21022858-9,Blue Star,17400.00,HHF,08/20/2015,No,3,Regent Park,42.440242,-82.973031,"location
(42.440242, -82.973031)"
14536 Manning,21023156.,Rickman Enterprise Group,15050.00,HHF,08/10/2015,No,3,Regent Park,42.440579,-82.972735,"location
(42.440579, -82.972735)"
14402 Saratoga,21019067-8,"Adamo Group, Inc.",24688.00,Non-HHF,11/27/2017,No,4,Mapleridge,42.432602,-82.97495,"location
(42.432602, -82.97495)"
14400 Faircrest,21018775.,"313 Construction, LLC",15673.12,HHF,09/23/2015,No,4,Mapleridge,42.431845,-82.975004,"location
(42.431845, -82.975004)"
14412 Fordham,21019782.,Farrow Group,15835.00,HHF,12/09/2015,No,4,Mapleridge,42.434108,-82.974882,"location
(42.434108, -82.974882)"
14411 Faircrest,21018828.,Rickman Enterprise Group,12520.00,HHF,09/15/2017,No,4,Mapleridge,42.432271,-82.974849,"location
(42.432271, -82.974849)"
14420 Saratoga,21019066.,Able Demolition,21385.00,HHF,02/18/2016,No,4,Mapleridge,42.432609,-82.974709,"location
(42.432609, -82.974709)"
14423 Glenwood,21018219.,"313 Construction, LLC",35507.64,HHF,10/28/2015,No,4,Mapleridge,42.43077,-82.974672,"location
(42.43077, -82.974672)"
8758 Dexter,12010429.,"Adamo Group, Inc.",22481.00,HHF,07/24/2015,No,5,Jamison,42.367119,-83.115105,"location
(42.367119, -83.115105)"
8630 Dexter,12010420.,Farrow Group,22500.00,HHF,08/14/2015,No,5,Jamison,42.365973,-83.114334,"location
(42.365973, -83.114334)"
8616 Dexter,12010418.,Farrow Group,14863.50,HHF,10/12/2015,No,5,Jamison,42.365786,-83.114209,"location
(42.365786, -83.114209)"
8608 Dexter,12010416-7,Rickman Enterprise Group,22100.00,HHF,08/31/2015,No,5,Jamison,42.365646,-83.114115,"location
(42.365646, -83.114115)"
8538 Dexter,12010415.,Farrow Group,17840.25,HHF,10/12/2015,No,5,Jamison,42.365363,-83.113925,"location
(42.365363, -83.113925)"
8518 Dexter,12010412.,Farrow Group,14790.00,HHF,07/28/2015,No,5,Jamison,42.365088,-83.113739,"location
(42.365088, -83.113739)"
8340 Dexter,12010403.,Farrow Group,22500.00,HHF,10/12/2015,No,5,Wildemere Park,42.363969,-83.112981,"location
(42.363969, -83.112981)"
7634 Dexter,12010376.,Able Demolition,41299.40,HHF,02/18/2016,No,5,Wildemere Park,42.360222,-83.110411,"location
(42.360222, -83.110411)"
7614 Dexter,12010374.,Able Demolition,25640.00,HHF,02/18/2016,No,5,Wildemere Park,42.359978,-83.110249,"location
(42.359978, -83.110249)"
6561 Montrose,22053521.,"Adamo Group, Inc.",18386.00,HHF,08/14/2015,No,7,Warren Ave Community,42.33901,-83.198838,"location
(42.33901, -83.198838)"
1711 W Philadelphia,08002147.,Dore & Associates,19000.00,Non-HHF,06/29/2017,No,5,Herman Kiefer,42.371465,-83.095066,"location
(42.371465, -83.095066)"
16566 Turner,16027488.,DMC Consultants,10079.00,Non-HHF,09/26/2018,No,2,Fitzgerald/Marygrove,42.413223,-83.148662,"location
(42.413223, -83.148662)"
16695 Tuller,16026956.,DMC Consultants,20351.00,Non-HHF,09/26/2018,No,2,Fitzgerald/Marygrove,42.414997,-83.148301,"location
(42.414997, -83.148301)"
14406 Seymour,21016939.,DMC Consultants,11180.00,HHF,03/30/2016,No,4,Mapleridge,42.426819,-82.974872,"location
(42.426819, -82.974872)"
14400 Young,21015500.,Homrich,12000.00,HHF,12/17/2015,No,4,Mapleridge,42.423627,-82.974761,"location
(42.423627, -82.974761)"
14411 Troester,21016756.,DMC Consultants,20835.00,HHF,04/14/2016,No,4,Mapleridge,42.426495,-82.974722,"location
(42.426495, -82.974722)"
12400 Chalmers,21014785.,Able Demolition,14763.68,HHF,07/13/2015,No,4,Mapleridge,42.421697,-82.974694,"location
(42.421697, -82.974694)"
14410 Mayfield,21014911.,DMC Consultants,8586.00,HHF,04/06/2016,No,4,Mapleridge,42.422044,-82.974575,"location
(42.422044, -82.974575)"
14411 Alma,21014786.,Homrich,10700.00,HHF,11/24/2015,No,4,Mapleridge,42.421699,-82.974555,"location
(42.421699, -82.974555)"
14417 Hazelridge,21016181.,Homrich,21600.00,HHF,11/24/2015,No,4,Mapleridge,42.424884,-82.974537,"location
(42.424884, -82.974537)"
14410 Alma,21014662.,Direct Construction Services,22500.00,HHF,11/20/2015,No,4,Mapleridge,42.421256,-82.97454,"location
(42.421256, -82.97454)"
14418 Alma,21014661.,Direct Construction Services,12478.96,HHF,11/20/2015,No,4,Mapleridge,42.421258,-82.97441,"location
(42.421258, -82.97441)"
14633 Houston-Whittier,21014542.,Rickman Enterprise Group,20360.00,HHF,09/11/2015,No,4,Mapleridge,42.42095,-82.971671,"location
(42.42095, -82.971671)"
14713 Houston-Whittier,21014546-7,Rickman Enterprise Group,11550.00,HHF,08/03/2015,No,4,Mapleridge,42.420954,-82.971245,"location
(42.420954, -82.971245)"
14743 HOUSTON-WHITTIER,21014554-5,Rickman Enterprise Group,12350.00,HHF,08/25/2015,No,4,Mapleridge,42.42096,-82.970652,"location
(42.42096, -82.970652)"
14757 Houston-Whittier,21014558-9,"Adamo Group, Inc.",10729.70,HHF,10/18/2017,No,4,Mapleridge,42.420962,-82.970378,"location
(42.420962, -82.970378)"
14765 Houston-Whittier,21014560-1,Rickman Enterprise Group,9600.00,HHF,08/17/2015,No,4,Mapleridge,42.420964,-82.970245,"location
(42.420964, -82.970245)"
15804 Petoskey,12012942.,Blue Star,17001.80,HHF,10/09/2018,No,2,Pilgrim Village,42.407825,-83.139146,"location
(42.407825, -83.139146)"
15816 Muirland,12011721.,Blue Star,21767.00,HHF,10/08/2018,No,2,Pilgrim Village,42.408107,-83.133264,"location
(42.408107, -83.133264)"
15703 Cloverlawn,16031311.,Homrich,10700.00,HHF,06/27/2016,No,2,Fitzgerald/Marygrove,42.40631,-83.152771,"location
(42.40631, -83.152771)"
15711 Cloverlawn,16031310.,Salenbien Trucking & Excavating Inc.,8815.00,HHF,04/04/2017,No,2,Fitzgerald/Marygrove,42.406407,-83.152775,"location
(42.406407, -83.152775)"
15717 Cloverlawn,16031309.,Blue Star,30093.00,HHF,09/12/2018,No,2,Fitzgerald/Marygrove,42.406503,-83.152778,"location
(42.406503, -83.152778)"
9610 Everts,21072675.,Homrich,15500.00,HHF,07/24/2015,No,4,Yorkshire Woods,42.41461,-82.944732,"location
(42.41461, -82.944732)"
9835 Yorkshire,21073297.,Homrich,13500.00,HHF,07/27/2015,No,4,Yorkshire Woods,42.415742,-82.944406,"location
(42.415742, -82.944406)"
9170 Bishop,21073636-7,Homrich,13900.00,HHF,07/24/2015,No,4,Yorkshire Woods,42.416084,-82.941175,"location
(42.416084, -82.941175)"
9204 Woodhall,21075984.,Homrich,14400.00,HHF,07/27/2015,No,4,Yorkshire Woods,42.419652,-82.935982,"location
(42.419652, -82.935982)"
10900 Balfour,21067889-90,Homrich,13600.00,HHF,07/27/2015,No,4,Yorkshire Woods,42.422038,-82.942932,"location
(42.422038, -82.942932)"
10694 Lanark,21068575.002L,Homrich,11300.00,HHF,07/27/2015,No,4,Moross-Morang,42.42447,-82.932788,"location
(42.42447, -82.932788)"
20430 Mccormick,21080187.,DMC Consultants,13731.00,HHF,08/02/2017,No,4,Moross-Morang,42.426801,-82.932296,"location
(42.426801, -82.932296)"
7604 Dexter,12010373.,Able Demolition,33619.60,HHF,02/18/2016,No,5,Wildemere Park,42.359847,-83.11027,"location
(42.359847, -83.11027)"
13564 Artesian,22084547.,Homrich,10300.00,HHF,06/12/2015,No,1,Schoolcraft Southfield,42.385124,-83.226742,"location
(42.385124, -83.226742)"
14041 Mettetal,22060574.,Homrich,14800.00,HHF,06/10/2015,No,1,Greenfield-Grand River,42.388928,-83.207176,"location
(42.388928, -83.207176)"
14371 Rutherford,22056541.,Homrich,18300.00,HHF,06/10/2015,No,1,Greenfield-Grand River,42.392731,-83.204027,"location
(42.392731, -83.204027)"
14011 Forrer,22054552.,Homrich,24600.00,HHF,09/24/2015,No,1,Greenfield-Grand River,42.388614,-83.201687,"location
(42.388614, -83.201687)"
14118 Montrose,22053072.,Homrich,13700.00,HHF,06/19/2015,No,1,Greenfield-Grand River,42.389685,-83.200049,"location
(42.389685, -83.200049)"
14183 Winthrop,22052407.,Homrich,15600.00,HHF,06/10/2015,No,1,Greenfield-Grand River,42.390581,-83.199631,"location
(42.390581, -83.199631)"
15024 St Marys,22058590.,Homrich,22700.00,HHF,09/28/2015,No,1,Grand River-St Marys,42.399605,-83.206249,"location
(42.399605, -83.206249)"
16039 Ellsworth,22010553.,Homrich,15100.00,HHF,06/16/2015,No,1,Grand River-St Marys,42.399936,-83.205551,"location
(42.399936, -83.205551)"
15330 Murray Hill,22059967.,Homrich,12200.00,HHF,06/09/2015,No,1,Crary/St Marys,42.402046,-83.20705,"location
(42.402046, -83.20705)"
15916 St Marys,22058650.,Homrich,15200.00,HHF,06/05/2015,No,1,Crary/St Marys,42.408442,-83.206247,"location
(42.408442, -83.206247)"
16550 Asbury Park,22061412.,Homrich,13200.00,HHF,06/12/2015,No,1,Crary/St Marys,42.411129,-83.208557,"location
(42.411129, -83.208557)"
16510 Asbury Park,22061406.,Homrich,12700.00,HHF,06/08/2015,No,1,Crary/St Marys,42.410554,-83.208529,"location
(42.410554, -83.208529)"
16015 Hemlock,22012389.,Homrich,22300.00,HHF,06/08/2015,No,1,Crary/St Marys,42.409278,-83.204789,"location
(42.409278, -83.204789)"
16635 Tuller,16026966.,Homrich,22200.00,Non-HHF,08/01/2017,No,2,Fitzgerald/Marygrove,42.414174,-83.148272,"location
(42.414174, -83.148272)"
16778 Tuller,16026929.,DMC Consultants,14935.00,Non-HHF,09/26/2018,No,2,Fitzgerald/Marygrove,42.416154,-83.147793,"location
(42.416154, -83.147793)"
16128 Tuller,16026860.,DMC Consultants,30831.00,Non-HHF,09/24/2018,No,2,Fitzgerald/Marygrove,42.410311,-83.147586,"location
(42.410311, -83.147586)"
16881 Lilac,16026573.,DMC Consultants,29544.00,Non-HHF,12/14/2018,No,2,Fitzgerald/Marygrove,42.415829,-83.147356,"location
(42.415829, -83.147356)"
19620 Regent Dr,21055604.,Rickman Enterprise Group,10830.00,HHF,08/02/2015,No,3,Franklin,42.440134,-82.975238,"location
(42.440134, -82.975238)"
14403 Lappin,21021785.,Rickman Enterprise Group,12930.00,HHF,08/03/2015,No,3,Regent Park,42.437249,-82.975095,"location
(42.437249, -82.975095)"
14424 Tacoma,21023613.,"Adamo Group, Inc.",12132.00,HHF,05/01/2017,No,3,Franklin,42.441436,-82.974981,"location
(42.441436, -82.974981)"
14440 Tacoma,21023611.,Blue Star,16300.00,HHF,08/24/2015,No,3,Franklin,42.441443,-82.974722,"location
(42.441443, -82.974722)"
14447 Tacoma,21023820.,"313 Construction, LLC",8929.58,HHF,09/22/2015,No,3,Franklin,42.441883,-82.97461,"location
(42.441883, -82.97461)"
14438 Coram,21022096.,Rickman Enterprise Group,14790.00,HHF,07/23/2015,No,3,Regent Park,42.437759,-82.974504,"location
(42.437759, -82.974504)"
14455 Tacoma,21023821.,Blue Star,16900.00,HHF,08/21/2015,No,3,Franklin,42.441886,-82.97448,"location
(42.441886, -82.97448)"
14452 Tacoma,21023609.,Blue Star,16400.00,HHF,08/24/2015,No,3,Franklin,42.44145,-82.974463,"location
(42.44145, -82.974463)"
14460 Tacoma,21023608.,"Adamo Group, Inc.",22352.00,HHF,07/07/2017,No,3,Franklin,42.44146,-82.974336,"location
(42.44146, -82.974336)"
14467 Tacoma,21023823.,Blue Star,14400.00,HHF,08/21/2015,No,3,Franklin,42.441893,-82.974221,"location
(42.441893, -82.974221)"
14891 Houston-Whittier,21014573.,Rickman Enterprise Group,21980.00,HHF,09/11/2015,No,4,Mapleridge,42.420986,-82.968117,"location
(42.420986, -82.968117)"
14338 Wilfred,21010842.,Able Demolition,12685.60,HHF,07/09/2015,No,4,Eden Gardens,42.418104,-82.973537,"location
(42.418104, -82.973537)"
14700 HOUSTON-WHITTIER,21014383-4,Rickman Enterprise Group,9600.00,HHF,08/03/2015,No,4,Outer Drive-Hayes,42.420449,-82.971328,"location
(42.420449, -82.971328)"
14776 Houston-Whittier,21014366.,Rickman Enterprise Group,22230.00,HHF,09/11/2015,No,4,Outer Drive-Hayes,42.420456,-82.97004,"location
(42.420456, -82.97004)"
14784 Houston-Whittier,21014365.,Rickman Enterprise Group,15420.00,HHF,09/11/2015,No,4,Outer Drive-Hayes,42.420458,-82.969874,"location
(42.420458, -82.969874)"
1265 Manistique,21061690.,Homrich,16900.00,HHF,07/24/2015,No,4,Riverbend,42.377442,-82.943851,"location
(42.377442, -82.943851)"
1221 Manistique,21061697.,Homrich,12100.00,HHF,07/24/2015,No,4,Riverbend,42.37692,-82.94352,"location
(42.37692, -82.94352)"
1104 Philip,21060046.,Rickman Enterprise Group,16633.53,HHF,10/12/2017,No,4,Riverbend,42.375292,-82.942939,"location
(42.375292, -82.942939)"
19734 Strasburg,21034275.,DMC Consultants,9788.75,HHF,05/14/2016,No,3,Pulaski,42.440815,-82.998388,"location
(42.440815, -82.998388)"
17142 Waveney,21001930.,DMC Consultants,13303.00,HHF,08/31/2017,No,4,Cornerstone Village,42.401472,-82.925732,"location
(42.401472, -82.925732)"
8118 Logan,20003120.,Homrich,17800.00,HHF,02/04/2016,No,6,Springwells,42.306201,-83.126056,"location
(42.306201, -83.126056)"
4720 Three Mile Dr,21071149.,"Adamo Group, Inc.",21807.00,HHF,09/08/2015,No,4,Morningside,42.400655,-82.938481,"location
(42.400655, -82.938481)"
4893 Grayton,21074229.,Timesavers Contracting,21109.00,Non-HHF,07/11/2015,No,4,East English Village,42.404615,-82.932012,"location
(42.404615, -82.932012)"
294 Marlborough,21059092.,"Adamo Group, Inc.",13105.00,HHF,03/31/2016,No,4,Jefferson Chalmers,42.363466,-82.936498,"location
(42.363466, -82.936498)"
14007 Dolphin,22115100.,Esso Wrecking Co.,12310.00,HHF,10/22/2015,No,1,Brightmoor,42.387465,-83.259225,"location
(42.387465, -83.259225)"
6527 Westwood,22090313.,"Adamo Group, Inc.",18849.00,HHF,09/28/2015,No,7,Warrendale,42.339136,-83.230666,"location
(42.339136, -83.230666)"
3359 Hogarth,12001388.,Farrow Group,14160.00,HHF,08/14/2015,No,5,Wildemere Park,42.359675,-83.109884,"location
(42.359675, -83.109884)"
7356 Dexter,12010360.,Farrow Group,14632.50,HHF,07/27/2015,No,5,Wildemere Park,42.358092,-83.108982,"location
(42.358092, -83.108982)"
6021 Linwood,10007757.,Farrow Group,14391.00,HHF,08/25/2015,No,5,NW Goldberg,42.35628,-83.09671,"location
(42.35628, -83.09671)"
5659 Linwood,10007786.,Homrich,18900.00,Non-HHF,01/31/2017,Yes,5,NW Goldberg,42.353499,-83.095044,"location
(42.353499, -83.095044)"
4428 Tireman,14001507.,Farrow Group,15399.00,HHF,08/27/2015,No,6,Midwest,42.354776,-83.115591,"location
(42.354776, -83.115591)"
4406 Tireman,14001510.,Farrow Group,13698.00,HHF,09/02/2015,No,6,Midwest,42.354892,-83.115285,"location
(42.354892, -83.115285)"
7713 Dexter,14006381.,Farrow Group,15840.00,HHF,10/12/2015,No,5,Petoskey-Otsego,42.360424,-83.111492,"location
(42.360424, -83.111492)"
8917 Dexter,14006314.,Farrow Group,14002.50,HHF,08/14/2015,No,5,Petoskey-Otsego,42.368286,-83.116821,"location
(42.368286, -83.116821)"
8903 Dexter,14006316.,"Adamo Group, Inc.",22478.00,HHF,07/24/2015,No,5,Petoskey-Otsego,42.368109,-83.116703,"location
(42.368109, -83.116703)"
8603 Dexter,14006340.,Farrow Group,13603.50,HHF,10/12/2015,No,5,Petoskey-Otsego,42.365333,-83.114824,"location
(42.365333, -83.114824)"
15302 Gilchrist,22065322.,Homrich,13800.00,HHF,06/10/2015,No,1,Crary/St Marys,42.4014,-83.211111,"location
(42.4014, -83.211111)"
